name,lat,lng,type,demand,supply,waste
One Below,51.4704106,-0.0690167,Supermarket,939.1258285451107,1281.22,342.0941714548893
Amazon Fresh,51.3763464,-0.0939023,Supermarket,827.4451622435325,1056.97,229.5248377564675
TFC supermarket,51.6219292,-0.0617736,Supermarket,317.1071983614674,305.3,0.0
The Olive Tree,51.5288263,-0.2921496,Supermarket,749.1772508580533,718.42,0.0
Kopernik Polish Supermarket,51.5288947,-0.2921576,Supermarket,764.6962698780161,894.18,129.48373012198385
Dailyfresh Foods,51.4324108,-0.1640424,Supermarket,1066.587132558773,1670.59,604.002867441227
0086 Supermarket,51.4802196,-0.1283656,Supermarket,756.8197543868828,1031.61,274.7902456131171
Fu Lai,51.5234556,-0.2618862,Supermarket,752.3010451592074,741.4,0.0
Yasar Halim,51.6328805,-0.1260367,Supermarket,321.14091328757263,439.22,118.0790867124274
M&S Simply Food,51.4768107,0.0202227,Supermarket,487.6337647228254,380.36,0.0
M&S Food,51.5151363,-0.1381359,Supermarket,1625.0276036780951,2029.23,404.20239632190487
Blue Mountain Peak,51.5376989,-0.248888,Supermarket,507.4451482579522,605.39,97.94485174204777
Mas Bazar Bethnal Green,51.5264172,-0.0661906,Supermarket,1186.9161749691302,1612.61,425.6938250308697
Mang Pinoy @ Kabul Plaza,51.5359388,-0.2476959,Supermarket,506.91141392456944,720.93,214.0185860754305
Unnamed,51.6146175,-0.2758828,Supermarket,633.8560174783969,1077.24,443.3839825216031
Food Palace,51.6327887,-0.1281015,Supermarket,309.2354201702522,195.55,0.0
Waitrose,51.4990873,-0.1980595,Supermarket,719.8766335309571,711.16,0.0
Co-op Food,51.4744819,0.035152,Supermarket,478.76945239575224,675.92,197.15054760424772
Beren Supermarket,51.632245,-0.126451,Supermarket,316.4659074689183,440.43,123.96409253108169
Mleczko,51.5968249,-0.111614,Supermarket,249.43588269791857,340.47,91.03411730208146
Southgate Food Centre,51.6328397,-0.1285426,Supermarket,315.61538784503347,219.48,0.0
UUGO Oriental Mini Mart,51.6330351,-0.1293844,Supermarket,310.81823323875057,470.41,159.59176676124946
ALDI,51.5519828,-0.1118857,Supermarket,757.1236068469697,877.86,120.73639315303035
Oseyo,51.5165509,-0.17496,Supermarket,1648.0216321809237,2647.01,998.9883678190765
Bucharest Supermarket,51.604378,-0.1884525,Supermarket,623.2566912701449,739.96,116.70330872985517
Diamond Supermarket,51.6245037,-0.1234229,Supermarket,317.7221928542892,415.1,97.37780714571085
China Ark Market,51.4897691,-0.0397314,Supermarket,525.1158210680621,731.49,206.37417893193788
Amazon Fresh,51.5486688,-0.190947,Supermarket,1625.581529387146,1834.9,209.31847061285407
Lidl,51.4983335,-0.4043683,Supermarket,600.1505132777838,450.81,0.0
B&B Super Shop,51.4981117,-0.394103,Supermarket,760.4544750572976,999.56,239.10552494270235
Hayes Food Centre,51.5088479,-0.4153713,Supermarket,970.6387683885324,1156.6,185.9612316114675
Damascene Rose,51.5001626,-0.195929,Supermarket,717.5679074835505,980.68,263.1120925164495
Co-Op Food,51.4108879,0.010238,Supermarket,621.3316056809498,729.51,108.1783943190502
Amazon Fresh,51.509294,-0.1958982,Supermarket,716.2937981877558,890.81,174.51620181224416
Hekede,51.493776,-0.1016213,Supermarket,960.8574921347737,1222.7,261.84250786522637
Ha-Noi,51.4773579,-0.0257789,Supermarket,540.0216955835498,611.29,71.26830441645018
Asda,51.4752446,-0.0262071,Supermarket,529.461934569685,492.0,0.0
Sainsbury's,51.4301275,-0.0332503,Supermarket,540.0773852498461,508.19,0.0
Sainsbury's,51.546775,-0.2255269,Supermarket,511.9177331473857,693.38,181.46226685261428
Waitrose,51.6314179,-0.1758029,Supermarket,615.8324426026267,731.01,115.17755739737333
M&S,51.6347684,-0.175799,Supermarket,614.0813696412631,584.6,0.0
Tesco,51.5743073,-0.2148519,Supermarket,621.2915594445402,954.65,333.35844055545977
Sainsbury's,51.4155913,-0.303206,Supermarket,511.69754304242593,730.72,219.0224569575741
Sainsbury's,51.4196874,-0.1292424,Supermarket,771.4948073558251,690.35,0.0
Tesco,51.4598544,-0.1196612,Supermarket,766.851966295595,1045.36,278.50803370440485
Sainsbury's,51.577196,-0.0955445,Supermarket,258.7259482280126,248.59,0.0
Tesco,51.6509642,-0.076743,Supermarket,319.34721013091007,284.18,0.0
Lidl,51.4116691,-0.1586876,Supermarket,408.77152328914013,441.2,32.428476710859854
Tesco,51.4930249,-0.2015256,Supermarket,716.840260633362,772.99,56.14973936663796
Waitrose,51.4250706,-0.2017521,Supermarket,427.2657799253891,421.16,0.0
Tesco,51.4593488,-0.4150804,Supermarket,598.2925256531598,703.66,105.36747434684014
Morrisons,51.4730343,-0.0684465,Supermarket,957.2398213085914,1151.37,194.13017869140845
Lidl,51.4724503,-0.0712745,Supermarket,952.1932956297013,952.87,0.6767043702986939
Morrisons,51.6479924,-0.0593309,Supermarket,310.2985263002419,365.08,54.78147369975807
Sainsbury's,51.6519615,-0.057721,Supermarket,315.64043258420537,344.43,28.789567415794636
Tesco Lea Valley Extra,51.6099854,-0.0484011,Supermarket,312.3997960176058,268.69,0.0
Tesco Extra,51.4591403,-0.3375478,Supermarket,589.3458217355571,707.11,117.76417826444288
Asda,51.6343607,-0.1314648,Supermarket,310.6103939442864,310.74,0.12960605571362294
Tesco Extra,51.4857771,-0.330076,Supermarket,600.0448741374662,763.21,163.16512586253384
Asda,51.5563487,-0.009039,Supermarket,274.7726805339504,291.11,16.33731946604962
Waitrose,51.3989864,0.0193244,Supermarket,625.0567240945019,683.51,58.45327590549812
Sainsbury's,51.3768101,-0.0150364,Supermarket,623.4617288365852,653.38,29.91827116341483
Sainsbury's,51.3770236,-0.0217321,Supermarket,628.4242900776471,587.8,0.0
Tesco Extra,51.6480542,-0.0476222,Supermarket,323.8131556162617,353.99,30.176844383738285
Sainsbury's,51.5211076,-0.0584989,Supermarket,1162.66735510384,891.9,0.0
Tesco,51.396439,-0.0501575,Supermarket,631.5980628276967,809.3,177.70193717230325
Waitrose,51.571324,-0.4230065,Supermarket,969.7311944198296,845.5,0.0
Waitrose,51.5954499,0.0234331,Supermarket,270.01788713787766,305.19,35.17211286212233
Morrisons,51.6080441,-0.3649681,Supermarket,455.24138170011855,651.99,196.74861829988146
Waitrose,51.393852,-0.3051755,Supermarket,497.9073733243586,626.41,128.50262667564135
Asda,51.5300122,0.142463,Supermarket,250.6465595410568,293.41,42.76344045894322
Tesco Extra,51.6072532,-0.154855,Supermarket,626.8042019229113,559.77,0.0
Sainsbury's,51.4341465,-0.3749872,Supermarket,516.2590790882829,649.0,132.74092091171713
Lidl,51.4483046,-0.4095918,Supermarket,604.4051293676841,726.91,122.50487063231583
Lidl,51.4125132,-0.2904058,Supermarket,514.4960885004846,393.36,0.0
Asda,51.4112109,-0.2899439,Supermarket,507.20302354610993,710.55,203.34697645389002
Morrisons,51.3881923,0.074027,Supermarket,623.9210681347613,857.85,233.92893186523872
Tesco Extra,51.402393,-0.2399906,Supermarket,431.20065111064287,613.66,182.4593488893571
Sainsbury's,51.6042637,-0.0207611,Supermarket,278.21599506971563,328.81,50.59400493028437
Morrisons,51.6074849,-0.0217238,Supermarket,278.80259861745907,416.83,138.02740138254092
Sainsbury's,51.4620711,-0.1359266,Supermarket,766.3615927635572,997.31,230.9484072364428
Asda,51.3669469,-0.1953086,Supermarket,450.4595475413757,475.76,25.300452458624306
Tesco,51.443754,-0.4129985,Supermarket,612.899384583499,691.65,78.75061541650098
ALDI,51.4439141,-0.4121199,Supermarket,584.1081149636603,688.21,104.1018850363397
Tesco Extra,51.5540237,-0.2553889,Supermarket,504.3159283300942,559.0,54.68407166990579
Sainsbury's,51.4126588,-0.0515861,Supermarket,647.4857226640976,995.97,348.48427733590245
Sainsbury's,51.617908,-0.1761177,Supermarket,626.3107193372466,707.58,81.26928066275343
ALDI,51.5623607,-0.3568075,Supermarket,475.057729053948,537.03,61.97227094605199
Morrisons,51.4801364,0.1847046,Supermarket,259.16782774012586,310.92,51.75217225987416
Asda,51.4939203,-0.0130368,Supermarket,1165.1329717697618,1771.27,606.1370282302382
Waitrose,51.3781252,-0.2432915,Supermarket,466.2384010433124,635.24,169.0015989566876
Sainsbury's,51.3718314,-0.2247921,Supermarket,477.3669283214516,588.15,110.78307167854837
Morrisons,51.3607304,-0.1932535,Supermarket,467.5165111788055,527.35,59.83348882119452
Tesco Extra,51.3753454,-0.2067332,Supermarket,464.44288539001667,534.23,69.78711460998335
Sainsbury's,51.5262994,-0.2177525,Supermarket,715.832981732112,776.34,60.50701826788804
Tesco,51.4888141,-0.0760045,Supermarket,963.4112063231943,1315.98,352.56879367680574
Lidl,51.3680392,-0.1945146,Supermarket,459.9851483587967,506.94,46.95485164120328
Sainsbury's,51.4547927,-0.1139067,Supermarket,761.492846363694,804.17,42.677153636306
Sainsbury's,51.5934992,0.0241159,Supermarket,275.8168290946762,327.61,51.79317090532379
Waitrose,51.5068601,-0.0673199,Supermarket,1196.393367394867,1354.93,158.53663260513304
Sainsbury's,51.4177227,-0.0828958,Supermarket,834.9729699755803,740.86,0.0
Morrisons,51.508358,-0.2726477,Supermarket,782.3227519029015,843.26,60.93724809709852
Sainsbury's,51.5213499,0.0659051,Supermarket,632.5340233952207,824.48,191.94597660477928
Asda,51.5149947,0.0577414,Supermarket,624.8525194120334,595.97,0.0
Asda,51.4467208,-0.4121198,Supermarket,606.3210373357865,805.02,198.69896266421347
Sainsbury's,51.4953734,-0.1884639,Supermarket,715.9473186969173,893.31,177.3626813030827
Lidl,51.6719571,-0.0413558,Supermarket,313.7565314749745,472.3,158.5434685250255
Tesco,51.5921111,0.0401776,Supermarket,283.58802441914776,373.35,89.76197558085227
Asda,51.5286197,-0.2702326,Supermarket,757.604846032913,806.1,48.49515396708705
Waitrose,51.4027297,-0.2560625,Supermarket,502.3275876050613,549.08,46.752412394938744
Lidl,51.3840369,-0.1894021,Supermarket,478.99175426197894,555.28,76.28824573802103
Sainsbury's,51.3659598,0.0553664,Supermarket,627.8069904534865,659.96,32.153009546513545
ALDI,51.3987569,0.1143007,Supermarket,622.242299195816,798.31,176.06770080418391
Tesco Superstore Finchley,51.6031356,-0.1920654,Supermarket,620.0329079645368,745.01,124.97709203546322
ALDI,51.5692341,0.0112351,Supermarket,279.6111008099153,277.17,0.0
Tesco,51.5718503,0.0138803,Supermarket,271.36635340868014,259.98,0.0
Sainsbury's,51.4621859,-0.2155636,Supermarket,1066.5072232511725,1210.15,143.6427767488276
Sainsbury's,51.5884618,0.0817535,Supermarket,277.2898328487373,284.36,7.0701671512626945
Tesco,51.5469169,-0.0527374,Supermarket,452.85602858674247,702.93,250.07397141325748
Waitrose,51.5676344,-0.3521836,Supermarket,465.9212669777926,468.58,2.6587330222074
Sainsbury's,51.5342457,-0.1077522,Supermarket,741.6066442435538,1117.6,375.99335575644614
Waitrose,51.5561703,-0.116155,Supermarket,747.8185142449062,939.47,191.65148575509386
Morrisons,51.5571856,-0.1165799,Supermarket,747.4220830387484,1081.96,334.53791696125165
Sainsbury's,51.3989109,-0.0863305,Supermarket,844.1764730295899,1092.68,248.50352697041012
Sainsbury's,51.5818542,-0.2438947,Supermarket,630.1180672002585,903.29,273.1719327997415
The Food Warehouse,51.4801916,-0.0574183,Supermarket,958.5824758129249,904.83,0.0
Asda,51.4395773,-0.245784,Supermarket,1065.2812872690213,942.21,0.0
Co-op Food,51.5411845,-0.1173775,Supermarket,748.4390396800799,963.58,215.14096031992017
H Mart,51.4023201,-0.2677698,Supermarket,500.78558869764805,490.43,0.0
Waitrose,51.5248978,-0.1241527,Supermarket,1613.6625281307374,2145.39,531.7274718692624
Waitrose,51.4115805,-0.0263468,Supermarket,648.4090356272764,836.11,187.70096437272366
Harvest N1,51.5388362,-0.0984581,Supermarket,736.0133883480286,861.61,125.59661165197144
Co-op Food,51.4510504,0.1045761,Supermarket,269.84396525691204,365.88,96.03603474308795
Asda,51.4655207,-0.1649233,Supermarket,1057.2193214365611,1124.81,67.59067856343881
Lidl,51.464937,-0.1670748,Supermarket,1069.4304053366998,1489.13,419.69959466330033
Tesco,51.4000431,0.0316044,Supermarket,620.7766335929012,638.32,17.5433664070988
Sainsbury's,51.4066378,0.0143693,Supermarket,619.2731771072691,893.92,274.6468228927308
Sainsbury's,51.6165594,-0.0191817,Supermarket,268.28881036931807,337.49,69.20118963068194
Lidl,51.5345551,-0.3896486,Supermarket,779.0267114362349,530.02,0.0
Tesco,51.4125897,0.1226963,Supermarket,627.5556022351296,559.55,0.0
Morrisons,51.5919586,-0.2845743,Supermarket,499.13098064324413,607.14,108.00901935675586
Morrisons,51.5078197,0.1057273,Supermarket,485.27629652031004,736.39,251.11370347968995
Morrisons,51.5666977,-0.0738073,Supermarket,451.6895501659681,475.63,23.94044983403188
Sainsbury's,51.5153459,-0.4034687,Supermarket,982.2302012141755,1321.9,339.6697987858246
Lidl,51.562457,-0.2205275,Supermarket,609.2929915296143,844.11,234.81700847038576
Amazon Fresh,51.6316222,0.0036084,Supermarket,275.8499687489527,370.08,94.23003125104731
Waitrose,51.3551194,0.0900925,Supermarket,634.73630554614,602.02,0.0
Tesco,51.5438125,0.2082761,Supermarket,228.07541869657393,327.38,99.30458130342606
Sainsbury's,51.57324,-0.0733558,Supermarket,454.63199236124046,370.95,0.0
Tesco Extra,51.5247617,-0.3849372,Supermarket,991.8694817043189,1330.06,338.19051829568104
Tesco,51.5969732,-0.3954259,Supermarket,468.4582968770999,459.68,0.0
Lidl,51.5576986,-0.3840976,Supermarket,983.2312328623381,1124.23,140.99876713766196
Sainsbury's,51.629497,-0.0985647,Supermarket,321.5098409264308,430.1,108.59015907356923
The Co-operative Food,51.4271244,0.0123746,Supermarket,524.9686977075432,761.23,236.26130229245678
Aldi,51.5690694,-0.0301689,Supermarket,274.4682577473846,339.51,65.04174225261539
Tesco,51.5744743,-0.0121324,Supermarket,266.0536739830171,341.95,75.89632601698287
Sainsbury's,51.5564248,0.0693913,Supermarket,277.60197144030656,334.13,56.52802855969344
Sainsbury's,51.5565196,0.0699064,Supermarket,281.39586351082403,248.8,0.0
Franklins,51.4561043,-0.0759155,Supermarket,959.9084757537671,1076.48,116.57152424623291
Co-op,51.5300793,-0.0980576,Supermarket,755.7439316167648,1039.59,283.8460683832351
Co-op Food,51.4734483,-0.0935873,Supermarket,959.8780517664328,1074.69,114.81194823356725
Crackerjack,51.4731124,-0.0703967,Supermarket,942.0840873360718,1218.88,276.79591266392833
Lidl,51.4798035,-0.0583522,Supermarket,951.857291859311,856.37,0.0
Co-op Food,51.6070833,0.0322548,Supermarket,280.09201509195714,356.82,76.72798490804286
Aldi,51.5651061,-0.133968,Supermarket,771.6068743767802,785.54,13.93312562321978
Co-op Food,51.564915,-0.1344671,Supermarket,753.6684371094938,1014.47,260.80156289050626
Iceland,51.5390417,-0.1941075,Supermarket,1620.7146911721795,1691.75,71.03530882782047
Sainsbury's,51.5388482,-0.1935891,Supermarket,1627.3523499043285,2138.68,511.3276500956713
Khan's Bargain,51.4696839,-0.0678611,Supermarket,943.8781627218357,1000.85,56.971837278164344
The Pantry,51.473539,-0.0886228,Supermarket,954.7315481137888,1502.42,547.6884518862113
M&S Simply Food,51.5941531,0.0241716,Supermarket,278.0583438592072,336.65,58.59165614079279
Sainsbury's Local,51.5278364,-0.19711,Supermarket,1603.86295311074,2801.7,1197.83704688926
Asda,51.3767917,-0.1300799,Supermarket,469.4883978454452,656.96,187.47160215455483
Co-op Food,51.4587224,-0.0753713,Supermarket,949.7503337036924,878.85,0.0
M&S Foodhall,51.4578403,-0.0755603,Supermarket,936.9152573227126,1223.22,286.30474267728744
Lidl,51.4058387,-0.1663441,Supermarket,423.4429159211163,373.08,0.0
Sainsbury's,51.4439409,-0.1513961,Supermarket,1085.9196889549828,1414.19,328.27031104501725
Waitrose,51.4456686,-0.1516985,Supermarket,1075.9036928555388,1289.08,213.17630714446113
Asda,51.4074231,-0.1682326,Supermarket,427.86401729960755,349.86,0.0
Hoo Hing,51.4079795,-0.1679263,Supermarket,415.1460423893962,546.3,131.15395761060375
Asda,51.6224331,-0.0595235,Supermarket,320.41815897235637,299.67,0.0
Sainsbury's,51.5815297,-0.3152698,Supermarket,505.62448326053044,514.25,8.62551673946956
Waitrose,51.4886424,-0.167006,Supermarket,718.6308548540538,778.43,59.79914514594611
Oncu Food Centre,51.6780945,-0.0348745,Supermarket,320.1122537367631,374.73,54.61774626323694
FoodArt,51.6701896,-0.041276,Supermarket,310.06525003249396,428.67,118.60474996750605
Enfield Food Centre,51.6697622,-0.0414827,Supermarket,317.4966337938964,373.29,55.7933662061036
Fresh Food Centre,51.657841,-0.0475553,Supermarket,313.45806810402075,415.66,102.20193189597927
Efe Food & Wine,51.6572805,-0.0475795,Supermarket,317.44768826190716,353.33,35.882311738092824
M&S Simply Food,51.5382266,-0.1930781,Supermarket,1615.6330188631323,2275.82,660.1869811368679
Buy Wise,51.550297,-0.1308485,Supermarket,1643.821484307609,1858.78,214.95851569239107
Morrisons,51.5428859,-0.1499053,Supermarket,1616.123201948143,2286.02,669.8967980518569
Londis,51.5680305,-0.3956668,Supermarket,966.2431112021485,1340.7,374.45688879785155
Lidl,51.4196814,-0.1637862,Supermarket,424.36560276045066,455.44,31.07439723954934
Waitrose,51.3090316,0.0366742,Supermarket,620.0702276529025,522.56,0.0
Waitrose,51.4647294,-0.268792,Supermarket,519.9787417508034,537.07,17.0912582491967
Mercan Food Centre,51.5584877,-0.0686689,Supermarket,446.0424155970296,576.57,130.52758440297043
Waitrose,51.5338335,-0.107434,Supermarket,767.7960809710809,710.34,0.0
Tesco Extra,51.4990756,-0.4077505,Supermarket,602.6192854616528,704.91,102.29071453834717
Healthwise,51.533541,-0.1099531,Supermarket,755.0304678841767,975.36,220.32953211582333
Costcutter,51.5298733,0.1540082,Supermarket,247.59567600879305,259.8,12.204323991206962
Lidl,51.5420331,0.1485505,Supermarket,254.25035203653508,264.21,9.959647963464903
ALDI,51.5405668,-0.1961066,Supermarket,1632.2486635538155,1899.98,267.7313364461845
Partrigdes,51.4906501,-0.1605931,Supermarket,718.3689406532791,821.9,103.5310593467209
Morrisons,51.559393,0.148482,Supermarket,249.41915673143387,366.63,117.21084326856612
Aguona Express,51.5613204,0.1473021,Supermarket,241.1164503180139,333.31,92.1935496819861
Sainsbury's,51.5480688,-0.1819355,Supermarket,1625.6454171482271,2155.1,529.4545828517728
Waitrose,51.5837715,-0.2000693,Supermarket,619.4946779300657,728.76,109.26532206993431
Fridge Of Plenty,51.577833,-0.1233779,Supermarket,254.18139858180828,331.59,77.4086014181917
Sainsbury's,51.4271005,-0.168026,Supermarket,1080.9790735867975,1122.67,41.69092641320253
Tesco Extra,51.5658056,0.1919145,Supermarket,232.95266931363145,212.32,0.0
Waitrose,51.5435461,-0.0097221,Supermarket,628.8332954894266,688.56,59.72670451057331
Asda,51.5801934,0.1852967,Supermarket,244.58555038222931,270.45,25.864449617770674
Lidl,51.4642954,0.1074691,Supermarket,263.48024428116815,293.37,29.88975571883185
Tesco Extra,51.3369067,-0.1170549,Supermarket,848.1791370762982,1007.21,159.03086292370187
Sainsbury's,51.3422808,-0.0629523,Supermarket,825.0493424784646,1034.63,209.5806575215355
Sainsbury's,51.5707479,-0.1945386,Supermarket,623.8813239340227,593.99,0.0
Sainsbury's,51.5405059,-0.1408073,Supermarket,1626.9378298676904,2597.23,970.2921701323096
Tesco Extra,51.3739537,0.0966303,Supermarket,628.7011689462203,828.5,199.79883105377974
Co-op Food,51.3824872,0.1070609,Supermarket,621.9684755745684,834.46,212.49152442543163
Sainsbury's,51.3758168,0.1006409,Supermarket,623.9228089467273,765.61,141.68719105327273
Bestway Cash & Carry,51.3780481,-0.1281353,Supermarket,465.31287606196236,517.97,52.65712393803767
Waitrose,51.4802014,-0.1994,Supermarket,897.4320705882093,1226.8,329.36792941179067
May Lane's Co-op,51.6457036,-0.2033147,Supermarket,626.3064417387752,558.91,0.0
Sainsbury's,51.449159,0.1789398,Supermarket,278.4304012229297,456.71,178.2795987770703
Co-op Food,51.4842153,-0.2021685,Supermarket,907.3053814922378,854.32,0.0
Lidl,51.5407536,-0.0538609,Supermarket,448.19371685039687,685.77,237.5762831496031
Sainsbury's,51.4264392,-0.3775939,Supermarket,525.3995283951103,676.41,151.01047160488963
Sainsbury's,51.3914448,-0.3077996,Supermarket,511.47157373854117,542.95,31.47842626145888
Sainsbury's,51.4399647,-0.0554981,Supermarket,530.3428098634726,442.02,0.0
Sainsbury's,51.4665899,-0.2865132,Supermarket,522.5463368130307,614.77,92.22366318696925
Morrisons,51.4195159,-0.204508,Supermarket,424.2157841695258,510.66,86.4442158304742
Tesco Express,51.5902471,-0.01656,Supermarket,278.80191371137334,328.59,49.78808628862663
Tesco Extra Gallows Corner,51.5936772,0.2185554,Supermarket,232.0275637472755,196.51,0.0
Sainsbury's,51.4934108,-0.2651161,Supermarket,594.0346381438669,780.72,186.6853618561331
ALDI (Shop & Go),51.4792062,-0.010924,Supermarket,484.68407385697424,500.85,16.165926143025786
The Grocery,51.5289315,-0.0775825,Supermarket,453.71300774250415,572.38,118.66699225749585
Longdan,51.529666,-0.0777223,Supermarket,453.2300603189096,494.46,41.2299396810904
Lidl,51.4143386,-0.1236833,Supermarket,829.4552123048692,1085.46,256.00478769513086
Waitrose,51.6072399,-0.2090457,Supermarket,631.380570223671,876.75,245.36942977632896
Nisa,51.5522476,-0.1326785,Supermarket,1654.298993029838,2062.29,407.99100697016206
Lidl,51.3806931,-0.1057724,Supermarket,836.5389282894317,1080.73,244.19107171056828
Morrisons,51.4728847,-0.0919751,Supermarket,950.9643242524508,1256.3,305.3356757475492
Co-op Food,51.6122145,-0.1595844,Supermarket,629.6684347090504,689.59,59.921565290949616
Tesco Extra,51.5176079,0.0756004,Supermarket,620.8673390197243,827.42,206.55266098027562
ALDI,51.4084631,-0.0590191,Supermarket,622.6660854090029,683.23,60.563914590997115
Tesco,51.4664028,-0.0126086,Supermarket,530.3588783261955,675.63,145.2711216738045
ALDI,51.6447779,-0.1639025,Supermarket,603.3024463732313,1037.07,433.76755362676863
Asda,51.5936134,-0.069038,Supermarket,245.16929604794677,203.46,0.0
Co-op Food,51.4726418,0.0459039,Supermarket,479.0056862774707,706.41,227.40431372252925
Sainsbury's,51.4499775,0.0574307,Supermarket,472.0295876989243,538.37,66.34041230107573
Lidl,51.4510994,0.0558546,Supermarket,474.2550640481108,405.72,0.0
Sainsbury's,51.4188285,0.0664772,Supermarket,625.1472438981601,791.05,165.90275610183983
Wing Yip,51.3623027,-0.1193563,Supermarket,817.8363775851396,819.63,1.7936224148603515
Morrisons,51.3647849,-0.1202749,Supermarket,829.1242082766945,1319.13,490.0057917233056
M&S Simply Food,51.4520147,-0.1481232,Supermarket,1064.9718029857383,1390.7,325.7281970142617
Tesco Extra,51.520151,0.1910242,Supermarket,236.27345728912474,313.92,77.64654271087528
Sainsbury's,51.4772913,-0.0423342,Supermarket,538.5235377568276,668.82,130.2964622431724
Spar,51.4648122,-0.0378874,Supermarket,531.3759932722313,604.3,72.92400672776864
Tesco Superstore,51.5862194,-0.3336919,Supermarket,468.7041725745856,563.48,94.77582742541443
Greens International Food Centre,51.6121976,-0.1728903,Supermarket,624.4854383867507,644.86,20.374561613249284
ALDI,51.4040957,-0.2722667,Supermarket,506.00495303028544,671.36,165.35504696971458
Aldi,51.3449122,-0.0590883,Supermarket,823.551291891023,1346.1,522.5487081089769
ALDI,51.3976773,-0.076489,Supermarket,831.7825658947681,780.28,0.0
Morrisons,51.596318,-0.1106971,Supermarket,252.49668656478232,331.16,78.6633134352177
Sainsbury's,51.5925624,-0.105032,Supermarket,244.08319021510994,253.72,9.636809784890062
Latin Stop Mini Market,51.590895,-0.1030868,Supermarket,255.286480519137,306.22,50.933519480863026
Quality Foods,51.5090169,-0.3764897,Supermarket,773.1400758078248,1039.12,265.9799241921751
Mr Meat,51.3733541,-0.102233,Supermarket,827.0680930322172,1189.79,362.72190696778273
Sainsbury's,51.5826723,-0.0270695,Supermarket,272.9961178801977,340.0,67.00388211980231
Unnamed,51.3746345,-0.0959795,Supermarket,824.8156770801436,988.75,163.9343229198564
Gazi International Supermarket,51.5818141,-0.0336152,Supermarket,277.9226443078937,201.9,0.0
Lidl,51.5822886,-0.0320271,Supermarket,268.7023960036974,309.53,40.82760399630257
Terra House,51.3696554,-0.100058,Supermarket,830.7996854822776,901.91,71.11031451772237
HFC Hyper Food Centre,51.586625,-0.2196641,Supermarket,616.916707557629,843.28,226.36329244237095
Waitrose,51.5175713,-0.1657751,Supermarket,1627.3598838011833,2015.93,388.5701161988168
Waitrose,51.3319257,-0.0747943,Supermarket,816.4559497821792,1091.11,274.65405021782067
Morrisons,51.4248993,0.1029848,Supermarket,273.7831997303451,322.3,48.51680026965494
Waitrose,51.492766,-0.2630791,Supermarket,589.0997031870401,718.61,129.51029681295995
M&S Simply Food,51.4913952,-0.1924367,Supermarket,714.6661579149364,947.98,233.31384208506358
M&S Foodhall,51.4929374,-0.2580193,Supermarket,594.9085432116153,494.56,0.0
Food Hall Wood Street,51.5887503,-0.0045481,Supermarket,270.2688185979447,310.96,40.69118140205529
Planet Organic,51.4922777,-0.2576682,Supermarket,589.6930836902932,809.26,219.5669163097068
Sainsbury's,51.5631464,0.2181943,Supermarket,240.70045374851242,319.49,78.7895462514876
Lidl,51.5634794,0.2153715,Supermarket,233.59563548958894,310.87,77.27436451041106
Unnamed,51.5632483,0.2163452,Supermarket,237.4677587595196,311.29,73.82224124048042
Lidl,51.5737393,0.183082,Supermarket,232.25510446467868,263.95,31.694895535321308
The Source Bulk Foods,51.4934588,-0.2550465,Supermarket,591.5513874694336,619.43,27.87861253056633
M&S Food,51.4633979,-0.11534,Supermarket,776.2796795356946,1023.15,246.87032046430534
Morrisons - Harrow,51.5803963,-0.3428484,Supermarket,474.9287803806736,645.08,170.15121961932647
Tesco,51.5265566,-0.0097585,Supermarket,1182.5719646528769,1598.3,415.72803534712307
Tesco,51.4462512,-0.0222115,Supermarket,519.7670952527394,704.66,184.89290474726056
ALDI,51.4486373,-0.0177081,Supermarket,544.6669863635836,539.87,0.0
Lidl,51.4444705,-0.0190131,Supermarket,523.8835210138458,559.15,35.2664789861542
Hoo Hing,51.5367306,-0.2861733,Supermarket,750.2181665886142,1125.52,375.3018334113858
Tesco Express,51.5872897,-0.0370028,Supermarket,287.84695970453873,344.89,57.04304029546125
Iceland,51.4620443,-0.1385808,Supermarket,768.5797307368798,1038.51,269.9302692631202
Sainsbury's,51.375806,-0.1178049,Supermarket,819.4902976425917,1130.5,311.0097023574083
Tesco Extra,51.4945242,-0.0459196,Supermarket,946.1786686085609,951.17,4.991331391439076
Loon Fung,51.5370922,-0.3019762,Supermarket,507.1807850001717,585.52,78.3392149998283
Iceland,51.5560807,-0.3367303,Supermarket,765.3531204956092,1071.1,305.7468795043907
Lidl,51.4211224,0.0210736,Supermarket,621.8570710888771,704.76,82.9029289111229
Lidl,51.4926607,0.0659963,Supermarket,494.0668649516801,512.96,18.893135048319948
Lidl,51.3878143,-0.0967704,Supermarket,828.0700888917795,935.43,107.35991110822044
Asda,51.484681,-0.0699709,Supermarket,941.2857960661757,1571.73,630.4442039338243
Lidl,51.6142495,-0.0652236,Supermarket,323.14519272668497,432.07,108.92480727331503
Sainsbury's,51.4560935,0.0101011,Supermarket,539.7968188755068,680.84,141.04318112449323
Co-op Food,51.4511525,-0.0064696,Supermarket,524.1678867058804,582.96,58.792113294119645
Morrisons Daily,51.4452764,-0.0074579,Supermarket,519.9168828398678,897.34,377.4231171601323
Sainsbury's,51.6170729,-0.3110331,Supermarket,475.6134985959845,593.42,117.80650140401548
